t_ms,ecg_mV
77.400,0.008250
77.450,0.008250
77.500,0.008249
77.550,0.008249
77.600,0.008249
77.650,0.008249
77.700,0.008249
77.750,0.008249
77.800,0.008250
77.850,0.008251
77.900,0.008253
77.950,0.008256
78.000,0.008262
78.050,0.008276
78.100,0.008314
78.150,0.008405
78.200,0.008463
78.250,0.008484
78.300,0.008494
78.350,0.008500
78.400,0.008504
78.450,0.008506
78.500,0.008507
78.550,0.008508
78.600,0.008508
78.650,0.008508
78.700,0.008507
78.750,0.008507
78.800,0.008507
78.850,0.008506
78.900,0.008506
78.950,0.008505
79.000,0.008505
79.050,0.008505
79.100,0.008505
79.150,0.008505
79.200,0.008505
79.250,0.008506
79.300,0.008507
79.350,0.008509
79.400,0.008512
79.450,0.008517
79.500,0.008529
79.550,0.008562
79.600,0.008649
79.650,0.008721
79.700,0.008747
79.750,0.008759
79.800,0.008766
79.850,0.008770
79.900,0.008772
79.950,0.008774
80.000,0.008775
80.050,0.008775
80.100,0.008775
80.150,0.008775
80.200,0.008774
80.250,0.008774
80.300,0.008773
80.350,0.008773
80.400,0.008772
80.450,0.008772
80.500,0.008772
80.550,0.008771
80.600,0.008771
80.650,0.008772
80.700,0.008772
80.750,0.008773
80.800,0.008775
80.850,0.008778
80.900,0.008782
80.950,0.008792
81.000,0.008815
81.050,0.008884
81.100,0.008978
81.150,0.009018
81.200,0.009034
81.250,0.009043
81.300,0.009048
81.350,0.009051
81.400,0.009053
81.450,0.009054
81.500,0.009055
81.550,0.009055
81.600,0.009054
81.650,0.009054
81.700,0.009054
81.750,0.009053
81.800,0.009053
81.850,0.009052
81.900,0.009052
81.950,0.009051
82.000,0.009051
82.050,0.009051
82.100,0.009051
82.150,0.009052
82.200,0.009052
82.250,0.009054
82.300,0.009056
82.350,0.009061
82.400,0.009068
82.450,0.009086
82.500,0.009138
82.550,0.009244
82.600,0.009302
82.650,0.009324
82.700,0.009335
82.750,0.009341
82.800,0.009345
82.850,0.009347
82.900,0.009348
82.950,0.009349
83.000,0.009349
83.050,0.009349
83.100,0.009349
83.150,0.009348
83.200,0.009348
83.250,0.009347
83.300,0.009347
83.350,0.009346
83.400,0.009346
83.450,0.009346
83.500,0.009345
83.550,0.009346
83.600,0.009346
83.650,0.009347
83.700,0.009348
83.750,0.009350
83.800,0.009355
83.850,0.009362
83.900,0.009379
83.950,0.009425
84.000,0.009535
84.050,0.009603
84.100,0.009629
84.150,0.009641
84.200,0.009648
84.250,0.009653
84.300,0.009655
84.350,0.009657
84.400,0.009657
84.450,0.009658
84.500,0.009657
84.550,0.009657
84.600,0.009657
84.650,0.009656
84.700,0.009656
84.750,0.009655
84.800,0.009655
84.850,0.009654
84.900,0.009654
84.950,0.009654
85.000,0.009654
85.050,0.009654
85.100,0.009655
85.150,0.009656
85.200,0.009658
85.250,0.009662
85.300,0.009669
85.350,0.009684
85.400,0.009723
85.450,0.009829
85.500,0.009915
85.550,0.009946
85.600,0.009961
85.650,0.009969
85.700,0.009974
85.750,0.009977
85.800,0.009979
85.850,0.009979
85.900,0.009980
85.950,0.009980
86.000,0.009979
86.050,0.009979
86.100,0.009978
86.150,0.009978
86.200,0.009977
86.250,0.009977
86.300,0.009976
86.350,0.009976
86.400,0.009976
86.450,0.009976
86.500,0.009976
86.550,0.009976
86.600,0.009978
86.650,0.009980
86.700,0.009983
86.750,0.009989
86.800,0.010000
86.850,0.010029
86.900,0.010113
86.950,0.010227
87.000,0.010274
87.050,0.010294
87.100,0.010305
87.150,0.010311
87.200,0.010314
87.250,0.010317
87.300,0.010318
87.350,0.010318
87.400,0.010318
87.450,0.010318
87.500,0.010318
87.550,0.010317
87.600,0.010317
87.650,0.010316
87.700,0.010315
87.750,0.010315
87.800,0.010314
87.850,0.010314
87.900,0.010314
87.950,0.010314
88.000,0.010315
88.050,0.010316
88.100,0.010317
88.150,0.010320
88.200,0.010325
88.250,0.010335
88.300,0.010357
88.350,0.010420
88.400,0.010549
88.450,0.010619
88.500,0.010645
88.550,0.010659
88.600,0.010666
88.650,0.010671
88.700,0.010674
88.750,0.010675
88.800,0.010676
88.850,0.010676
88.900,0.010676
88.950,0.010676
89.000,0.010675
89.050,0.010674
89.100,0.010674
89.150,0.010673
89.200,0.010673
89.250,0.010672
89.300,0.010672
89.350,0.010671
89.400,0.010672
89.450,0.010672
89.500,0.010673
89.550,0.010675
89.600,0.010678
89.650,0.010683
89.700,0.010692
89.750,0.010712
89.800,0.010769
89.850,0.010903
89.900,0.010986
89.950,0.011017
90.000,0.011032
90.050,0.011041
90.100,0.011046
90.150,0.011049
90.200,0.011051
90.250,0.011051
90.300,0.011052
90.350,0.011052
90.400,0.011051
90.450,0.011051
90.500,0.011050
90.550,0.011049
90.600,0.011049
90.650,0.011048
90.700,0.011047
90.750,0.011047
90.800,0.011047
90.850,0.011047
90.900,0.011047
90.950,0.011048
91.000,0.011050
91.050,0.011052
91.100,0.011057
91.150,0.011066
91.200,0.011084
91.250,0.011132
91.300,0.011262
91.350,0.011366
91.400,0.011405
91.450,0.011423
91.500,0.011433
91.550,0.011438
91.600,0.011442
91.650,0.011444
91.700,0.011445
91.750,0.011445
91.800,0.011445
91.850,0.011445
91.900,0.011444
91.950,0.011444
92.000,0.011443
92.050,0.011442
92.100,0.011442
92.150,0.011441
92.200,0.011441
92.250,0.011440
92.300,0.011440
92.350,0.011441
92.400,0.011441
92.450,0.011443
92.500,0.011445
92.550,0.011449
92.600,0.011457
92.650,0.011471
92.700,0.011506
92.750,0.011611
92.800,0.011750
92.850,0.011807
92.900,0.011831
92.950,0.011844
93.000,0.011851
93.050,0.011856
93.100,0.011859
93.150,0.011860
93.200,0.011861
93.250,0.011861
93.300,0.011860
93.350,0.011860
93.400,0.011859
93.450,0.011858
93.500,0.011858
93.550,0.011857
93.600,0.011856
93.650,0.011856
93.700,0.011855
93.750,0.011855
93.800,0.011855
93.850,0.011856
93.900,0.011857
93.950,0.011859
94.000,0.011863
94.050,0.011869
94.100,0.011881
94.150,0.011908
94.200,0.011986
94.250,0.012145
94.300,0.012230
94.350,0.012263
94.400,0.012280
94.450,0.012289
94.500,0.012295
94.550,0.012298
94.600,0.012300
94.650,0.012301
94.700,0.012301
94.750,0.012301
94.800,0.012300
94.850,0.012300
94.900,0.012299
94.950,0.012298
95.000,0.012297
95.050,0.012297
95.100,0.012296
95.150,0.012296
95.200,0.012295
95.250,0.012296
95.300,0.012296
95.350,0.012297
95.400,0.012299
95.450,0.012303
95.500,0.012309
95.550,0.012321
95.600,0.012345
95.650,0.012416
95.700,0.012582
95.750,0.012684
95.800,0.012722
95.850,0.012741
95.900,0.012752
95.950,0.012758
96.000,0.012762
96.050,0.012764
96.100,0.012765
96.150,0.012765
96.200,0.012765
96.250,0.012765
96.300,0.012764
96.350,0.012763
96.400,0.012762
96.450,0.012761
96.500,0.012761
96.550,0.012760
96.600,0.012760
96.650,0.012759
96.700,0.012759
96.750,0.012760
96.800,0.012761
96.850,0.012763
96.900,0.012766
96.950,0.012772
97.000,0.012783
97.050,0.012805
97.100,0.012865
97.150,0.013028
97.200,0.013156
97.250,0.013203
97.300,0.013225
97.350,0.013238
97.400,0.013245
97.450,0.013249
97.500,0.013252
97.550,0.013253
97.600,0.013254
97.650,0.013253
97.700,0.013253
97.750,0.013252
97.800,0.013252
97.850,0.013251
97.900,0.013250
97.950,0.013249
98.000,0.013248
98.050,0.013248
98.100,0.013247
98.150,0.013247
98.200,0.013248
98.250,0.013248
98.300,0.013250
98.350,0.013253
98.400,0.013259
98.450,0.013268
98.500,0.013286
98.550,0.013330
98.600,0.013462
98.650,0.013633
98.700,0.013703
98.750,0.013733
98.800,0.013749
98.850,0.013758
98.900,0.013764
98.950,0.013767
99.000,0.013769
99.050,0.013770
99.100,0.013770
99.150,0.013770
99.200,0.013769
99.250,0.013768
99.300,0.013767
99.350,0.013766
99.400,0.013765
99.450,0.013765
99.500,0.013764
99.550,0.013764
99.600,0.013763
99.650,0.013764
99.700,0.013764
99.750,0.013766
99.800,0.013769
99.850,0.013773
99.900,0.013781
99.950,0.013796
100.000,0.013829
100.050,0.013926
100.100,0.014125
100.150,0.014232
100.200,0.014273
100.250,0.014293
100.300,0.014305
100.350,0.014312
100.400,0.014316
100.450,0.014318
100.500,0.014320
100.550,0.014320
100.600,0.014320
100.650,0.014319
100.700,0.014318
100.750,0.014317
100.800,0.014316
100.850,0.014315
100.900,0.014315
100.950,0.014314
101.000,0.014313
101.050,0.014313
101.100,0.014313
101.150,0.014314
101.200,0.014315
101.250,0.014318
101.300,0.014323
101.350,0.014330
101.400,0.014345
101.450,0.014376
101.500,0.014464
101.550,0.014672
101.600,0.014800
101.650,0.014848
101.700,0.014871
101.750,0.014885
101.800,0.014893
101.850,0.014897
101.900,0.014900
101.950,0.014901
102.000,0.014902
102.050,0.014902
102.100,0.014901
102.150,0.014900
102.200,0.014899
102.250,0.014898
102.300,0.014897
102.350,0.014896
102.400,0.014896
102.450,0.014895
102.500,0.014895
102.550,0.014895
102.600,0.014895
102.650,0.014897
102.700,0.014899
102.750,0.014904
102.800,0.014911
102.850,0.014925
102.900,0.014953
102.950,0.015029
103.000,0.015233
103.050,0.015394
103.100,0.015453
103.150,0.015481
103.200,0.015497
103.250,0.015506
103.300,0.015511
103.350,0.015515
103.400,0.015516
103.450,0.015517
103.500,0.015517
103.550,0.015516
103.600,0.015515
103.650,0.015514
103.700,0.015513
103.750,0.015512
103.800,0.015511
103.850,0.015510
103.900,0.015510
103.950,0.015509
104.000,0.015509
104.050,0.015510
104.100,0.015511
104.150,0.015513
104.200,0.015517
104.250,0.015524
104.300,0.015535
104.350,0.015558
104.400,0.015615
104.450,0.015782
104.500,0.015998
104.550,0.016086
104.600,0.016123
104.650,0.016143
104.700,0.016155
104.750,0.016162
104.800,0.016166
104.850,0.016169
104.900,0.016170
104.950,0.016170
105.000,0.016169
105.050,0.016169
105.100,0.016168
105.150,0.016167
105.200,0.016166
105.250,0.016164
105.300,0.016163
105.350,0.016163
105.400,0.016162
105.450,0.016162
105.500,0.016162
105.550,0.016163
105.600,0.016165
105.650,0.016169
105.700,0.016175
105.750,0.016185
105.800,0.016204
105.850,0.016246
105.900,0.016369
105.950,0.016622
106.000,0.016756
106.050,0.016808
106.100,0.016834
106.150,0.016849
106.200,0.016858
106.250,0.016863
106.300,0.016866
106.350,0.016868
106.400,0.016868
106.450,0.016868
106.500,0.016867
106.550,0.016866
106.600,0.016865
106.650,0.016864
106.700,0.016863
106.750,0.016862
106.800,0.016861
106.850,0.016860
106.900,0.016860
106.950,0.016860
107.000,0.016861
107.050,0.016863
107.100,0.016867
107.150,0.016872
107.200,0.016882
107.250,0.016901
107.300,0.016940
107.350,0.017053
107.400,0.017318
107.450,0.017481
107.500,0.017542
107.550,0.017571
107.600,0.017588
107.650,0.017598
107.700,0.017604
107.750,0.017608
107.800,0.017610
107.850,0.017610
107.900,0.017610
107.950,0.017609
108.000,0.017608
108.050,0.017607
108.100,0.017606
108.150,0.017605
108.200,0.017604
108.250,0.017603
108.300,0.017602
108.350,0.017601
108.400,0.017602
108.450,0.017603
108.500,0.017604
108.550,0.017608
108.600,0.017613
108.650,0.017623
108.700,0.017640
108.750,0.017676
108.800,0.017774
108.850,0.018037
108.900,0.018241
108.950,0.018317
109.000,0.018352
109.050,0.018372
109.100,0.018384
109.150,0.018391
109.200,0.018395
109.250,0.018397
109.300,0.018398
109.350,0.018398
109.400,0.018397
109.450,0.018396
109.500,0.018395
109.550,0.018394
109.600,0.018392
109.650,0.018391
109.700,0.018390
109.750,0.018389
109.800,0.018389
109.850,0.018389
109.900,0.018389
109.950,0.018391
110.000,0.018394
110.050,0.018399
110.100,0.018408
110.150,0.018423
110.200,0.018453
110.250,0.018526
110.300,0.018745
110.350,0.019020
110.400,0.019130
110.450,0.019178
110.500,0.019204
110.550,0.019219
110.600,0.019228
110.650,0.019233
110.700,0.019236
110.750,0.019238
110.800,0.019238
110.850,0.019238
110.900,0.019237
110.950,0.019235
111.000,0.019234
111.050,0.019233
111.100,0.019231
111.150,0.019230
111.200,0.019229
111.250,0.019228
111.300,0.019228
111.350,0.019229
111.400,0.019230
111.450,0.019233
111.500,0.019237
111.550,0.019245
111.600,0.019258
111.650,0.019283
111.700,0.019338
111.750,0.019498
111.800,0.019824
111.850,0.019996
111.900,0.020063
111.950,0.020096
112.000,0.020115
112.050,0.020127
112.100,0.020134
112.150,0.020138
112.200,0.020140
112.250,0.020141
112.300,0.020140
112.350,0.020139
112.400,0.020138
112.450,0.020137
112.500,0.020135
112.550,0.020134
112.600,0.020133
112.650,0.020132
112.700,0.020131
112.750,0.020130
112.800,0.020131
112.850,0.020132
112.900,0.020135
112.950,0.020139
113.000,0.020147
113.050,0.020160
113.100,0.020184
113.150,0.020236
113.200,0.020385
113.250,0.020729
113.300,0.020938
113.350,0.021016
113.400,0.021054
113.450,0.021076
113.500,0.021089
113.550,0.021097
113.600,0.021101
113.650,0.021104
113.700,0.021105
113.750,0.021104
113.800,0.021104
113.850,0.021102
113.900,0.021101
113.950,0.021099
114.000,0.021098
114.050,0.021096
114.100,0.021095
114.150,0.021094
114.200,0.021094
114.250,0.021094
114.300,0.021095
114.350,0.021098
114.400,0.021102
114.450,0.021110
114.500,0.021123
114.550,0.021145
114.600,0.021194
114.650,0.021324
114.700,0.021670
114.750,0.021932
114.800,0.022028
114.850,0.022074
114.900,0.022099
114.950,0.022115
115.000,0.022124
115.050,0.022129
115.100,0.022132
115.150,0.022133
115.200,0.022133
115.250,0.022132
115.300,0.022131
115.350,0.022129
115.400,0.022128
115.450,0.022126
115.500,0.022125
115.550,0.022123
115.600,0.022122
115.650,0.022122
115.700,0.022122
115.750,0.022123
115.800,0.022125
115.850,0.022129
115.900,0.022136
115.950,0.022148
116.000,0.022168
116.050,0.022208
116.100,0.022309
116.150,0.022606
116.200,0.022957
116.250,0.023096
116.300,0.023157
116.350,0.023190
116.400,0.023209
116.450,0.023221
116.500,0.023228
116.550,0.023232
116.600,0.023233
116.650,0.023234
116.700,0.023233
116.750,0.023232
116.800,0.023230
116.850,0.023229
116.900,0.023227
116.950,0.023225
117.000,0.023224
117.050,0.023222
117.100,0.023222
117.150,0.023222
117.200,0.023222
117.250,0.023224
117.300,0.023228
117.350,0.023234
117.400,0.023244
117.450,0.023262
117.500,0.023295
117.550,0.023369
117.600,0.023584
117.650,0.024013
117.700,0.024235
117.750,0.024322
117.800,0.024365
117.850,0.024390
117.900,0.024405
117.950,0.024415
118.000,0.024420
118.050,0.024422
118.100,0.024423
118.150,0.024423
118.200,0.024422
118.250,0.024421
118.300,0.024419
118.350,0.024417
118.400,0.024415
118.450,0.024414
118.500,0.024412
118.550,0.024411
118.600,0.024411
118.650,0.024412
118.700,0.024414
118.750,0.024417
118.800,0.024423
118.850,0.024434
118.900,0.024451
118.950,0.024483
119.000,0.024554
119.050,0.024755
119.100,0.025212
119.150,0.025483
119.200,0.025585
119.250,0.025635
119.300,0.025664
119.350,0.025681
119.400,0.025691
119.450,0.025697
119.500,0.025700
119.550,0.025702
119.600,0.025701
119.650,0.025700
119.700,0.025699
119.750,0.025697
119.800,0.025695
119.850,0.025693
119.900,0.025691
119.950,0.025690
120.000,0.025689
120.050,0.025689
120.100,0.025689
120.150,0.025691
120.200,0.025694
120.250,0.025701
120.300,0.025711
120.350,0.025728
120.400,0.025759
120.450,0.025826
120.500,0.026008
120.550,0.026477
120.600,0.026813
120.650,0.026936
120.700,0.026996
120.750,0.027029
120.800,0.027049
120.850,0.027061
120.900,0.027068
120.950,0.027072
121.000,0.027073
121.050,0.027073
121.100,0.027073
121.150,0.027071
121.200,0.027069
121.250,0.027067
121.300,0.027065
121.350,0.027063
121.400,0.027061
121.450,0.027060
121.500,0.027059
121.550,0.027060
121.600,0.027061
121.650,0.027065
121.700,0.027071
121.750,0.027080
121.800,0.027097
121.850,0.027125
121.900,0.027183
121.950,0.027329
122.000,0.027756
122.050,0.028202
122.100,0.028372
122.150,0.028449
122.200,0.028491
122.250,0.028516
122.300,0.028531
122.350,0.028540
122.400,0.028545
122.450,0.028547
122.500,0.028548
122.550,0.028547
122.600,0.028546
122.650,0.028544
122.700,0.028541
122.750,0.028539
122.800,0.028537
122.850,0.028535
122.900,0.028534
122.950,0.028533
123.000,0.028533
123.050,0.028534
123.100,0.028537
123.150,0.028542
123.200,0.028551
123.250,0.028565
123.300,0.028590
123.350,0.028636
123.400,0.028742
123.450,0.029053
123.500,0.029625
123.550,0.029906
123.600,0.030017
123.650,0.030074
123.700,0.030107
123.750,0.030127
123.800,0.030139
123.850,0.030146
123.900,0.030149
123.950,0.030150
124.000,0.030150
124.050,0.030149
124.100,0.030147
124.150,0.030145
124.200,0.030142
124.250,0.030140
124.300,0.030138
124.350,0.030136
124.400,0.030135
124.450,0.030135
124.500,0.030136
124.550,0.030139
124.600,0.030144
124.650,0.030153
124.700,0.030168
124.750,0.030192
124.800,0.030237
124.850,0.030338
124.900,0.030628
124.950,0.031250
125.000,0.031597
125.050,0.031729
125.100,0.031795
125.150,0.031832
125.200,0.031855
125.250,0.031869
125.300,0.031877
125.350,0.031881
125.400,0.031883
125.450,0.031883
125.500,0.031882
125.550,0.031880
125.600,0.031877
125.650,0.031875
125.700,0.031872
125.750,0.031870
125.800,0.031868
125.850,0.031867
125.900,0.031867
125.950,0.031868
126.000,0.031870
126.050,0.031876
126.100,0.031884
126.150,0.031899
126.200,0.031924
126.250,0.031969
126.300,0.032067
126.350,0.032340
126.400,0.032998
126.450,0.033420
126.500,0.033576
126.550,0.033653
126.600,0.033696
126.650,0.033722
126.700,0.033738
126.750,0.033748
126.800,0.033753
126.850,0.033755
126.900,0.033755
126.950,0.033753
127.000,0.033751
127.050,0.033749
127.100,0.033746
127.150,0.033743
127.200,0.033741
127.250,0.033739
127.300,0.033737
127.350,0.033737
127.400,0.033738
127.450,0.033740
127.500,0.033746
127.550,0.033754
127.600,0.033769
127.650,0.033793
127.700,0.033837
127.750,0.033927
127.800,0.034168
127.850,0.034826
127.900,0.035362
127.950,0.035560
128.000,0.035653
128.050,0.035705
128.100,0.035736
128.150,0.035755
128.200,0.035766
128.250,0.035773
128.300,0.035775
128.350,0.035776
128.400,0.035774
128.450,0.035772
128.500,0.035770
128.550,0.035767
128.600,0.035764
128.650,0.035761
128.700,0.035759
128.750,0.035757
128.800,0.035756
128.850,0.035757
128.900,0.035759
128.950,0.035764
129.000,0.035772
129.050,0.035786
129.100,0.035808
129.150,0.035847
129.200,0.035923
129.250,0.036108
129.300,0.036660
129.350,0.037384
129.400,0.037682
129.450,0.037809
129.500,0.037878
129.550,0.037918
129.600,0.037942
129.650,0.037957
129.700,0.037965
129.750,0.037969
129.800,0.037971
129.850,0.037970
129.900,0.037968
129.950,0.037966
130.000,0.037963
130.050,0.037959
130.100,0.037956
130.150,0.037954
130.200,0.037952
130.250,0.037951
130.300,0.037951
130.350,0.037953
130.400,0.037957
130.450,0.037965
130.500,0.037978
130.550,0.037999
130.600,0.038034
130.650,0.038101
130.700,0.038250
130.750,0.038686
130.800,0.039545
130.850,0.039990
130.900,0.040163
130.950,0.040251
131.000,0.040302
131.050,0.040332
131.100,0.040351
131.150,0.040362
131.200,0.040368
131.250,0.040370
131.300,0.040370
131.350,0.040369
131.400,0.040366
131.450,0.040363
131.500,0.040360
131.550,0.040357
131.600,0.040354
131.650,0.040352
131.700,0.040351
131.750,0.040351
131.800,0.040353
131.850,0.040358
131.900,0.040366
131.950,0.040379
132.000,0.040401
132.050,0.040438
132.100,0.040506
132.150,0.040655
132.200,0.041080
132.250,0.042013
132.300,0.042546
132.350,0.042748
132.400,0.042849
132.450,0.042907
132.500,0.042943
132.550,0.042964
132.600,0.042977
132.650,0.042985
132.700,0.042988
132.750,0.042989
132.800,0.042988
132.850,0.042986
132.900,0.042984
132.950,0.042982
133.000,0.042979
133.050,0.042977
133.100,0.042976
133.150,0.042976
133.200,0.042977
133.250,0.042981
133.300,0.042987
133.350,0.042997
133.400,0.043012
133.450,0.043036
133.500,0.043076
133.550,0.043146
133.600,0.043295
133.650,0.043705
133.700,0.044700
133.750,0.045345
133.800,0.045586
133.850,0.045705
133.900,0.045774
133.950,0.045817
134.000,0.045844
134.050,0.045863
134.100,0.045875
134.150,0.045884
134.200,0.045890
134.250,0.045894
134.300,0.045898
134.350,0.045902
134.400,0.045905
134.450,0.045909
134.500,0.045913
134.550,0.045918
134.600,0.045925
134.650,0.045932
134.700,0.045942
134.750,0.045954
134.800,0.045969
134.850,0.045990
134.900,0.046020
134.950,0.046064
135.000,0.046137
135.050,0.046282
135.100,0.046658
135.150,0.047669
135.200,0.048487
135.250,0.048799
135.300,0.048959
135.350,0.049063
135.400,0.049141
135.450,0.049204
135.500,0.049259
135.550,0.049307
135.600,0.049350
135.650,0.049390
135.700,0.049426
135.750,0.049460
135.800,0.049490
135.850,0.049517
135.900,0.049541
135.950,0.049562
136.000,0.049580
136.050,0.049596
136.100,0.049609
136.150,0.049621
136.200,0.049632
136.250,0.049644
136.300,0.049658
136.350,0.049680
136.400,0.049714
136.450,0.049775
136.500,0.049902
136.550,0.050221
136.600,0.051172
136.650,0.052442
136.700,0.053214
136.750,0.053758
136.800,0.054182
136.850,0.054519
136.900,0.054782
136.950,0.054980
137.000,0.055121
137.050,0.055211
137.100,0.055255
137.150,0.055258
137.200,0.055224
137.250,0.055159
137.300,0.055065
137.350,0.054948
137.400,0.054811
137.450,0.054659
137.500,0.054497
137.550,0.054331
137.600,0.054166
137.650,0.054012
137.700,0.053879
137.750,0.053786
137.800,0.053767
137.850,0.053888
137.900,0.054314
137.950,0.055557
138.000,0.059641
138.050,0.070124
138.100,0.075663
138.150,0.075884
138.200,0.074566
138.250,0.072684
138.300,0.070567
138.350,0.068361
138.400,0.066140
138.450,0.063944
138.500,0.061796
138.550,0.059703
138.600,0.057661
138.650,0.055649
138.700,0.053626
138.750,0.051508
138.800,0.049128
138.850,0.046089
138.900,0.041193
138.950,0.029638
139.000,-0.001074
139.050,-0.022940
139.100,-0.029571
139.150,-0.031969
139.200,-0.032814
139.250,-0.032955
139.300,-0.032732
139.350,-0.032311
139.400,-0.031779
139.450,-0.031186
139.500,-0.030562
139.550,-0.029924
139.600,-0.029286
139.650,-0.028653
139.700,-0.028030
139.750,-0.027419
139.800,-0.026822
139.850,-0.026239
139.900,-0.025671
139.950,-0.025118
140.000,-0.024579
140.050,-0.024054
140.100,-0.023543
140.150,-0.023045
140.200,-0.022559
140.250,-0.022087
140.300,-0.021626
140.350,-0.021177
140.400,-0.020739
140.450,-0.020311
140.500,-0.019895
140.550,-0.019488
140.600,-0.019091
140.650,-0.018704
140.700,-0.018325
140.750,-0.017956
140.800,-0.017594
140.850,-0.017242
140.900,-0.016897
140.950,-0.016560
141.000,-0.016230
141.050,-0.015907
141.100,-0.015592
141.150,-0.015283
141.200,-0.014981
141.250,-0.014686
141.300,-0.014396
141.350,-0.014113
141.400,-0.013835
141.450,-0.013563
141.500,-0.013297
141.550,-0.013036
141.600,-0.012780
141.650,-0.012529
141.700,-0.012283
141.750,-0.012042
141.800,-0.011806
141.850,-0.011574
141.900,-0.011346
141.950,-0.011123
142.000,-0.010904
142.050,-0.010690
142.100,-0.010479
142.150,-0.010272
142.200,-0.010069
142.250,-0.009870
142.300,-0.009674
142.350,-0.009482
142.400,-0.009293
142.450,-0.009108
142.500,-0.008926
142.550,-0.008748
142.600,-0.008572
142.650,-0.008400
142.700,-0.008230
142.750,-0.008064
142.800,-0.007901
142.850,-0.007740
142.900,-0.007582
142.950,-0.007427
143.000,-0.007275
143.050,-0.007125
143.100,-0.006978
143.150,-0.006833
143.200,-0.006691
143.250,-0.006552
143.300,-0.006414
143.350,-0.006280
143.400,-0.006147
143.450,-0.006016
143.500,-0.005888
143.550,-0.005762
143.600,-0.005638
143.650,-0.005517
143.700,-0.005397
143.750,-0.005279
143.800,-0.005164
143.850,-0.005050
143.900,-0.004938
143.950,-0.004828
144.000,-0.004720
144.050,-0.004614
144.100,-0.004510
144.150,-0.004407
144.200,-0.004306
144.250,-0.004207
144.300,-0.004109
144.350,-0.004013
144.400,-0.003919
144.450,-0.003826
144.500,-0.003735
144.550,-0.003645
144.600,-0.003556
144.650,-0.003470
144.700,-0.003384
144.750,-0.003301
144.800,-0.003218
144.850,-0.003137
144.900,-0.003057
144.950,-0.002979
145.000,-0.002902
145.050,-0.002826
145.100,-0.002752
145.150,-0.002678
145.200,-0.002606
145.250,-0.002536
145.300,-0.002466
145.350,-0.002397
145.400,-0.002330
145.450,-0.002264
145.500,-0.002199
145.550,-0.002135
145.600,-0.002072
145.650,-0.002010
145.700,-0.001949
145.750,-0.001890
145.800,-0.001831
145.850,-0.001773
145.900,-0.001717
145.950,-0.001661
146.000,-0.001606
146.050,-0.001552
146.100,-0.001499
146.150,-0.001447
146.200,-0.001396
146.250,-0.001346
146.300,-0.001297
146.350,-0.001248
146.400,-0.001200
146.450,-0.001153
146.500,-0.001107
146.550,-0.001062
146.600,-0.001017
146.650,-0.000973
146.700,-0.000930
146.750,-0.000888
146.800,-0.000846
146.850,-0.000805
146.900,-0.000765
146.950,-0.000725
147.000,-0.000686
147.050,-0.000648
147.100,-0.000610
147.150,-0.000573
147.200,-0.000537
147.250,-0.000501
147.300,-0.000466
147.350,-0.000432
147.400,-0.000398
147.450,-0.000364
147.500,-0.000331
147.550,-0.000299
147.600,-0.000267
147.650,-0.000236
147.700,-0.000206
147.750,-0.000175
147.800,-0.000146
147.850,-0.000117
147.900,-0.000088
147.950,-0.000060
148.000,-0.000032
148.050,-0.000005
148.100,0.000022
148.150,0.000048
148.200,0.000074
148.250,0.000100
148.300,0.000125
148.350,0.000149
148.400,0.000173
148.450,0.000197
148.500,0.000221
148.550,0.000244
148.600,0.000266
148.650,0.000289
148.700,0.000310
148.750,0.000332
148.800,0.000353
148.850,0.000374
148.900,0.000394
148.950,0.000414
149.000,0.000433
149.050,0.000453
149.100,0.000472
149.150,0.000490
149.200,0.000508
149.250,0.000526
149.300,0.000544
149.350,0.000561
149.400,0.000578
149.450,0.000595
149.500,0.000611
149.550,0.000627
149.600,0.000643
149.650,0.000658
149.700,0.000674
149.750,0.000689
149.800,0.000703
149.850,0.000718
149.900,0.000732
149.950,0.000746
150.000,0.000759
150.050,0.000773
150.100,0.000786
150.150,0.000799
150.200,0.000811
150.250,0.000823
150.300,0.000835
150.350,0.000847
150.400,0.000859
150.450,0.000870
150.500,0.000882
150.550,0.000893
150.600,0.000904
150.650,0.000914
150.700,0.000924
150.750,0.000934
150.800,0.000944
150.850,0.000954
150.900,0.000964
150.950,0.000973
151.000,0.000982
151.050,0.000991
151.100,0.001000
151.150,0.001008
151.200,0.001017
151.250,0.001025
151.300,0.001033
151.350,0.001041
151.400,0.001049
151.450,0.001056
151.500,0.001064
151.550,0.001071
151.600,0.001078
151.650,0.001085
151.700,0.001092
151.750,0.001099
151.800,0.001105
151.850,0.001111
151.900,0.001117
151.950,0.001123
152.000,0.001129
152.050,0.001135
152.100,0.001140
152.150,0.001146
152.200,0.001151
152.250,0.001156
152.300,0.001161
152.350,0.001166
152.400,0.001171
152.450,0.001176
152.500,0.001180
152.550,0.001185
152.600,0.001189
152.650,0.001194
152.700,0.001198
152.750,0.001202
152.800,0.001206
152.850,0.001210
152.900,0.001214
152.950,0.001217
153.000,0.001221
153.050,0.001224
153.100,0.001227
153.150,0.001231
153.200,0.001234
153.250,0.001237
153.300,0.001240
153.350,0.001242
153.400,0.001245
153.450,0.001248
153.500,0.001250
153.550,0.001253
153.600,0.001255
153.650,0.001258
153.700,0.001260
153.750,0.001262
153.800,0.001264
153.850,0.001266
153.900,0.001268
153.950,0.001270
154.000,0.001272
154.050,0.001274
