tauf,time,v,ci,cs,d,f,q
25,278.2,-95.72405289237706,0.527987662234455,0.5450218351739017,1.5980192758036877e-6,0.9843415847401832,0.5880375143764073
25,278.3,-95.72420674171902,0.5277796986694647,0.5448065456033306,4.435338604594282e-7,0.9844554426106972,0.588514904697248
25,278.40000000000003,-95.72436213695214,0.5275718871130134,0.544591406177818,6.291061494027724e-7,0.984477260020514,0.5883798497550747
25,278.5,-95.72451816046608,0.5273642274203035,0.5443764197335264,2.6919481720885987e-8,0.9845531164629914,0.5883978424333323
25,278.6,-95.72467485629825,0.5271567194438346,0.5441615840644352,1.5967104829033723e-7,0.9846326315151926,0.5882851618902629
25,278.7,-95.72483089203345,0.5269493630385391,0.5439469043809498,4.045310258508461e-7,0.984728061046209,0.588299890328924
25,278.8,-95.72498583583317,0.5267421580627302,0.5437323831922823,2.1312949455756195e-7,0.9848355609612414,0.5884693085325884
25,278.90000000000003,-95.72514129828791,0.5265351043757756,0.543518014208594,2.940619405681111e-7,0.9848270971385,0.588557047748987
25,279.0,-95.72529599710045,0.526328201833455,0.5433038021803126,4.3025953213767243e-7,0.9848471506433065,0.5886833981927704
25,279.1,-95.72545054038224,0.526121450295593,0.5430897452084413,4.0550374159230943e-7,0.984939967057151,0.5887317308476583
25,279.2,-95.72560501746028,0.5259148496199535,0.5428758425988135,1.3075994686500408e-7,0.9849463981445559,0.5890557226979832
25,279.3,-95.725760113608,0.5257083996637322,0.5426620908674837,2.851882347539895e-7,0.9850396821688104,0.589032477755008
25,279.40000000000003,-95.7259147517603,0.5255021002830729,0.5424484938921048,3.002266768932956e-7,0.9851166852551817,0.5894516228464
25,279.5,-95.72606847642997,0.5252959513364475,0.5422350537669732,9.308005289594938e-7,0.9851675077946542,0.5895103929748261
25,279.6,-95.72622076567883,0.5250899526864616,0.5420217742549738,8.299076972378716e-7,0.9852254969607305,0.5897272206177958
25,279.7,-95.72637199957269,0.5248841041957434,0.5418086546034061,2.072511394199563e-6,0.9852844473663223,0.5900255223832923
25,279.8,-95.7265210413202,0.5246784057318981,0.5415957021746037,1.2088093230601504e-6,0.9853066519010748,0.5898284252320815
25,279.90000000000003,-95.72667153051837,0.5244728571601986,0.5413829018311561,1.3844654185029798e-6,0.9853772289723716,0.5900232805354715
25,280.0,-95.72682227166926,0.52426745834077,0.5411702574766105,1.4026567264392985e-6,0.9854404740161413,0.5900539909294842
25,280.1,-95.72697134012584,0.5240622091344501,0.5409577765906116,2.7191171899749293e-6,0.9854422228394871,0.5898999508082414
25,280.2,-95.7271160955905,0.5238571094129325,0.540745473825037,2.9275229205184507e-6,0.9854987412637299,0.5897821066340728
25,280.3,-95.7272614142742,0.5236521590548258,0.5405333326573233,3.8642178395158645e-6,0.9855429611995503,0.5899498894997243
25,280.40000000000003,-95.72740422063573,0.5234473579286391,0.5403213660336621,2.746885339641491e-6,0.9855820616519604,0.5900059166748951
25,280.5,-95.72755145952026,0.5232427059074999,0.540109545151288,2.5367872800998004e-6,0.9856080428576975,0.5900566907807282
25,280.6,-95.72769725643235,0.5230382028465657,0.5398978898836226,3.919977768794215e-6,0.9857025895907657,0.5899316447650359
25,280.7,-95.72783954527459,0.5228338486212376,0.539686412392768,3.480156288661322e-6,0.9857149210032348,0.5901132060718225
25,280.8,-95.72798809499608,0.5226296431089544,0.5394750733444974,4.795794412525144e-7,0.9857283887178067,0.590340043156017
25,280.90000000000003,-95.72813897912987,0.5224255861499841,0.539263878236207,2.1551948430288916e-6,0.9857883671896013,0.5905399860774888
25,281.0,-95.72828545962996,0.5222216776094054,0.5390528571866922,3.5545968014189073e-6,0.9858475736269957,0.590694370916549
25,281.1,-95.72843026520248,0.5220179173665865,0.538842003891361,1.6190743406008252e-6,0.9858782832104502,0.5908504116527916
25,281.2,-95.7285804031993,0.5218143052871621,0.5386312869036952,1.702480283841196e-6,0.9859279101185234,0.5906867940710467
25,281.3,-95.72873038705039,0.5216108412228574,0.5384207242145472,1.5173230376292458e-6,0.9859694002385239,0.5909314562742175
25,281.40000000000003,-95.72887958047704,0.521407525036195,0.538210318162575,1.2673263844566877e-6,0.9860982910996431,0.5909309130118948
25,281.5,-95.72902886873419,0.5212043565926034,0.5380000656265719,1.1538406227508998e-6,0.9861775504535886,0.5909136633713816
25,281.6,-95.72917939355105,0.5210013357554536,0.5377899613833561,7.659681720447554e-7,0.9862221397437042,0.5907217366156546
25,281.7,-95.72933042397379,0.5207984623826525,0.5375800062693175,6.465208247576045e-7,0.9862296069658244,0.5911106925510202
25,281.8,-95.72948111987267,0.5205957363346807,0.5373702031182366,7.297024954686177e-7,0.9863131051148797,0.5914130717244537
25,281.90000000000003,-95.72963155572926,0.520393157474694,0.5371605519222492,0.0,0.9863380105194376,0.5917792284849243
25,282.0,-95.72978394326647,0.5201907256634472,0.5369510424004547,0.0,0.9863869741447245,0.5919764357086632
25,282.1,-95.72993610148443,0.5199884407568223,0.5367416816070316,0.0,0.9864981967277235,0.5920778761750707
25,282.2,-95.73008798515467,0.519786302615531,0.5365324696869455,0.0,0.9865282764472175,0.5920617919256927
25,282.3,-95.7302396477062,0.5195843111006845,0.5363234064271879,0.0,0.9866043953730558,0.5919657173557341
25,282.40000000000003,-95.7303911836989,0.5193824660734682,0.5361144913686432,3.117953837796952e-7,0.9866034523324037,0.5921113170243097
25,282.5,-95.73054149849553,0.5191807673957342,0.5359057293245046,2.0204970376598467e-7,0.9866223870941451,0.5920024445247697
25,282.6,-95.7306921766868,0.5189792149319878,0.5356971144162737,0.0,0.9867382282924353,0.592110033471141
25,282.7,-95.73084305811508,0.5187778085425458,0.5354886463969024,4.1706584974708014e-8,0.9867877545316877,0.5923931023462234
25,282.8,-95.730993749913,0.518576548088697,0.5352803265650976,3.624139946034407e-8,0.9869177238091824,0.5924984152488326
25,282.90000000000003,-95.73114425123792,0.5183754334324249,0.5350721547898241,7.324608019622902e-8,0.9869218026611405,0.5922968860328859
25,283.0,-95.73129450284955,0.5181744644360999,0.5348641312819956,7.307759074081125e-8,0.986938308733138,0.5923566366659301
25,283.1,-95.73144454759773,0.5179736409623404,0.5346562558200139,0.0,0.9869687397279784,0.5925082764676567
25,283.2,-95.73159449366092,0.51777296287374,0.5344485278112768,2.1273382633535234e-7,0.9870203679846208,0.5926990676704096
25,283.3,-95.73174289088814,0.5175724300335592,0.5342409535230063,3.5728710715860266e-7,0.9870534265947086,0.5929557456801423
25,283.40000000000003,-95.73189159478778,0.5173720423099808,0.5340335267577326,1.0649742623166109e-7,0.9871291387124136,0.5930303197302677
25,283.5,-95.73204034005327,0.517171799564974,0.5338262475080932,0.0,0.9871587068949901,0.5927954936724944
25,283.6,-95.73218943215089,0.5169717016622248,0.5336191142331816,0.0,0.9872802444991629,0.5926506484597224
25,283.7,-95.73233839182676,0.5167717484642257,0.5334121282792734,2.5851684722186404e-7,0.9873178430328059,0.5927946812212261
25,283.8,-95.73248652873447,0.5165719398353609,0.533205292695353,1.6735531951986626e-7,0.9873852662579603,0.5926896945571608
25,283.90000000000003,-95.73263504596103,0.5163722756414129,0.5329986028072711,1.3126586699878427e-7,0.9874184120356829,0.5926546788155089
25,284.0,-95.73278319070872,0.5161727557452792,0.532792061030834,2.2608332156613665e-7,0.9874696796677221,0.5930293934117351
25,284.1,-95.7329312783331,0.5159733800125068,0.5325856663396149,0.0,0.9874503604649594,0.5930042641489912
25,284.2,-95.733079285629,0.5157741483068086,0.5323794182662049,4.902606221333392e-7,0.9874662971294201,0.593236028288475
25,284.3,-95.73322559235031,0.5155750604944354,0.5321733242017503,5.949115524925149e-7,0.9874898929864006,0.593348973519115
25,284.40000000000003,-95.73337247669586,0.515376116445594,0.5319673760866684,2.6104037634776007e-7,0.9875584687788385,0.5930490600642901
25,284.5,-95.7335198872039,0.5151773160233539,0.5317615726051713,2.1315581582582824e-7,0.9875841892748218,0.5932272782051756
25,284.6,-95.73366688499928,0.5149786590918279,0.5315559169976245,1.049920827476126e-7,0.987614195730803,0.5930399270028657
25,284.7,-95.73381390678003,0.514780145517418,0.531350407596412,2.551450941633483e-7,0.9876157929006938,0.5931976089158444
25,284.8,-95.73396030428944,0.5145817751661051,0.5311450470639346,0.0,0.9876524219180255,0.5928724783917103
25,284.90000000000003,-95.734107296389,0.514383547904793,0.5309398303640454,9.301964711573867e-8,0.9876975332183272,0.5926320655386229
25,285.0,-95.73425389877953,0.5141854635980931,0.5307347608964084,1.9893496101523412e-7,0.9877341063594932,0.5928627947983368
25,285.1,-95.73440044505841,0.5139875221130757,0.5305298374784465,1.3907296712904203e-7,0.9877938411079877,0.5931180846590015
25,285.2,-95.73454645443061,0.5137897233155474,0.5303250617462957,7.003495331524097e-7,0.9878457209462221,0.5930825032247329
25,285.3,-95.73469171552948,0.5135920670750435,0.5301204356401255,3.2407964295563215e-7,0.9878568575384704,0.5932730612482826
25,285.40000000000003,-95.73483602889254,0.5133945532590316,0.5299159597821113,5.092220332629201e-7,0.9878880772529597,0.593385694254134
25,285.5,-95.73498109472489,0.5131971817396055,0.5297116285336345,8.35809806182418e-7,0.9879280873425768,0.593521469477918
25,285.6,-95.73512425616426,0.5129999523829535,0.5295074519586115,1.5823000398140718e-6,0.9879040127178429,0.593919125590349
25,285.7,-95.7352657643724,0.5128028650651871,0.5293034317210458,6.359363096729536e-7,0.987968481517618,0.5943065029706062
25,285.8,-95.73540938942233,0.5126059196585822,0.5290995521646261,8.861793963309372e-7,0.9880183474472002,0.5941745507499955
25,285.90000000000003,-95.73555288590084,0.512409116029152,0.5288958208182205,1.1804814351477158e-6,0.9880540508245301,0.5937495832551964
25,286.0,-95.73569548120639,0.5122124540470003,0.5286922408783391,5.814101626559257e-7,0.9881468777495473,0.5941892174597698
25,286.1,-95.7358386495502,0.5120159335829273,0.5284888061679217,1.6690104694679552e-6,0.9882003271249007,0.5943474378756662
25,286.2,-95.73597954455755,0.5118195545090609,0.5282855293316997,1.188979431020167e-6,0.988274660632435,0.5944256478838275
25,286.3,-95.7361219256397,0.5116233167006303,0.5280823957540552,1.3188817485641354e-6,0.9883261363572908,0.5942720293731342
25,286.40000000000003,-95.73626403439198,0.5114272200256554,0.5278794111693265,1.078411023062721e-6,0.9883418661166044,0.5941643400416681
25,286.5,-95.73640757870508,0.5112312643550792,0.5276765680956597,8.167870798010595e-8,0.9883780873899393,0.5940351190773271
25,286.6,-95.7365523398545,0.5110354495525402,0.5274738644549856,0.0,0.988432341498933,0.5940689283552494
25,286.7,-95.73669736755674,0.5108397754845133,0.5272713032094833,2.170366965791457e-7,0.9884976085161002,0.5939905399771414
25,286.8,-95.73684172910681,0.5106442420188392,0.5270688879161991,0.0,0.9885722586820175,0.593767935659729
25,286.90000000000003,-95.73698646418455,0.5104488490249122,0.5268666143606796,0.0,0.9886099877880916,0.5938763954638805
25,287.0,-95.73713103870199,0.5102535963702985,0.5266644841935803,0.0,0.988645535301649,0.5940842815580494
25,287.1,-95.73727524928492,0.5100584839237562,0.5264624981808897,0.0,0.9886862838023143,0.5942356924835953
25,287.2,-95.7374194267077,0.5098635115549701,0.526260655120252,1.2503426896383111e-7,0.9887060787739547,0.594447055908251
25,287.3,-95.73756335268027,0.5096686791331181,0.5260589557963289,7.287939660324924e-8,0.9887496052213665,0.5948451484144963
25,287.40000000000003,-95.73770702939215,0.5094739865275618,0.525857400061171,3.8896556685873124e-7,0.9888153371955716,0.5947672961469677
25,287.5,-95.73785004914565,0.5092794336091603,0.5256559900356237,5.505038162993353e-7,0.9888218462591295,0.5944833993223083
25,287.6,-95.73799292329144,0.5090850202495372,0.5254547240140358,0.0,0.9888019645804149,0.5945531126058479
25,287.7,-95.73813639892231,0.5088907463176355,0.5252535980490162,0.0,0.9888459376133203,0.5947942510945599
25,287.8,-95.73827978582135,0.5086966116824018,0.5250526144739156,8.266134485375153e-9,0.9888558113167198,0.5948208202600539
25,287.90000000000003,-95.73842301002499,0.5085026162137498,0.5248517734283114,3.230425747234832e-8,0.9888891954438972,0.5946893924532594
25,288.0,-95.738565964054,0.5083087597819909,0.5246510753010544,1.793219718708647e-7,0.9889022745280768,0.5947797733044403
25,288.1,-95.73870828670194,0.5081150422582937,0.5244505218003038,1.03961250786736e-6,0.9889406129244862,0.5949378257810538
25,288.2,-95.73884770860519,0.5079214635170332,0.5242501237210101,7.642578493420651e-7,0.9890053162746996,0.5949765800875745
25,288.3,-95.73898825600554,0.5077280234375662,0.5240498667203504,1.2894337261927413e-6,0.9890651326546342,0.5953134447743379
25,288.40000000000003,-95.73912780330048,0.5075347218916073,0.5238497587101572,3.792117323976647e-7,0.9891025706929204,0.594738470747757
25,288.5,-95.73926903259844,0.5073415587525003,0.5236497881066422,7.985570983480421e-7,0.9890732928414475,0.5948428042416232
25,288.6,-95.73940782242957,0.5071485338906282,0.523449970934947,1.3363358179577914e-6,0.9890969898057813,0.5947370914586673
25,288.7,-95.73954723713666,0.5069556471876806,0.5232502975365615,1.5270496970283709e-7,0.9891421088508274,0.5951764431450026
25,288.8,-95.73968908375734,0.5067628985123389,0.5230507575152776,1.6666958573107808e-7,0.9892139690578134,0.5956322464347039
25,288.90000000000003,-95.7398309984521,0.5065702877318947,0.522851358370024,0.0,0.9892381660372359,0.5955946484861879
25,289.0,-95.73997267828955,0.5063778147171537,0.5226521007990653,1.1098054941601862e-7,0.9892609303686623,0.5955432419718943
25,289.1,-95.74011432734957,0.5061854793409524,0.5224529842537831,2.429086506034835e-7,0.9892979837462651,0.595911816409156
25,289.2,-95.74025555269824,0.505993281475229,0.5222540101468525,3.7241027859122914e-7,0.989300107405159,0.5961417583057225
25,289.3,-95.74039661045845,0.5058012209933518,0.5220551776918676,0.0,0.9893493843416973,0.5960019071285795
25,289.40000000000003,-95.74053807731016,0.5056092977669787,0.5218564839159664,3.412833027849024e-8,0.9893702724009245,0.596149746838402
25,289.5,-95.7406793506837,0.505417511667712,0.5216579308952397,1.9000048674392008e-7,0.9893973391280383,0.5965017819678733
25,289.6,-95.74082025550119,0.5052258625685242,0.5214595194537397,0.0,0.989425289473453,0.596385977800859
25,289.7,-95.74096111275715,0.5050343503421765,0.5212612481158821,0.0,0.9894404257136749,0.5965515724337047
25,289.8,-95.74110195739118,0.5048429748617235,0.5210631167029102,1.8916567661111096e-7,0.9894740305139416,0.596725383130059
25,289.90000000000003,-95.7412410336218,0.5046517360003022,0.5208651324499941,5.992385073581249e-7,0.9895650592365518,0.5971036885655496
25,290.0,-95.74137937708423,0.5044606336376751,0.5206672933872204,1.1193613605150098e-6,0.9896307914113461,0.5969592312870661
25,290.1,-95.74151753126992,0.5042696676516915,0.5204695980920268,7.314987321314446e-7,0.9896926162756082,0.5977062655833565
25,290.2,-95.74165609917745,0.5040788379166158,0.520272043136119,6.211083985168612e-7,0.9897586121320361,0.5978783917303803
25,290.3,-95.74179501609373,0.5038881443069559,0.520074628238047,1.47722152488342e-8,0.9897773868963593,0.5979678617257537
25,290.40000000000003,-95.74193474715825,0.503697586695326,0.5198773502165207,2.0160792429919449e-7,0.9898563378431396,0.5983884040532993
25,290.5,-95.74207461943811,0.503507164955087,0.519680211285201,1.4581308162223979e-7,0.9898625628801179,0.5988793134234937
25,290.6,-95.74221430528804,0.5033168789592285,0.5194832120868443,1.5263633353537735e-7,0.9899140314082039,0.5990864032246283
25,290.7,-95.74235375491055,0.5031267285823382,0.5192863528598387,0.0,0.9899595587735895,0.598959187896269
25,290.8,-95.74249308085908,0.5029367136988931,0.5190896330128095,6.920494755056272e-7,0.9899480914718295,0.5988947018768515
25,290.90000000000003,-95.74263010824369,0.5027468341855879,0.5188930623164033,1.2449179749440213e-6,0.989974411148176,0.5988345432022044
25,291.0,-95.74276642902696,0.502557089925348,0.5186966368731124,1.2125993127062174e-6,0.9900585987816656,0.5988076256840891
25,291.1,-95.74290213075204,0.5023674807966634,0.5185003564344078,1.8833786249060368e-6,0.9901060303324,0.5984209083403391
25,291.2,-95.74303588343534,0.5021780066812097,0.5183042278167526,2.183323538752827e-6,0.9901771096738362,0.5986829661699343
25,291.3,-95.74317062250417,0.5019886674640675,0.518108240884761,1.5522110607033095e-6,0.9901989410027384,0.5987909268758771
25,291.40000000000003,-95.74330627746801,0.5017994630202242,0.5179123934196698,8.854939405679801e-7,0.9902648417378205,0.5984914881277809
25,291.5,-95.74344285528673,0.5016103932253405,0.517716683864623,1.4112206186390463e-6,0.9902507786785327,0.598470632332225
25,291.6,-95.74357757088855,0.5014214579570822,0.5175211234507406,2.205604401371285e-6,0.9902495927999089,0.5986072492804193
25,291.7,-95.74370992347636,0.501232657100813,0.5173257167979987,2.1047914962875328e-6,0.9902707588802386,0.5985450341944861
25,291.8,-95.74384194400992,0.5010439905430848,0.5171304575687402,3.2817261374230524e-6,0.9903149930787418,0.5984924849007701
25,291.90000000000003,-95.74397307893999,0.5008554581703899,0.5169353495755848,1.4720593856759774e-6,0.9902993917975536,0.5990914245611243
25,292.0,-95.74410864294576,0.5006670598621531,0.5167403688092279,9.133738056958496e-7,0.9903538831866715,0.5990750985622985
25,292.1,-95.74424635518325,0.5004787954877763,0.5165455197160592,2.8287358533033403e-7,0.9904394735607666,0.5991268589721217
25,292.2,-95.7443847244401,0.5002906649178114,0.5163508052020434,9.614502285890691e-8,0.990426007694453,0.5994321875302889
25,292.3,-95.74452339724037,0.5001026680270321,0.5161562259952053,0.0,0.9904938486837651,0.5996318565228678
25,292.40000000000003,-95.74466221145178,0.49991480469025257,0.5159617821516814,0.0,0.9904671707649307,0.5994147956254514
25,292.5,-95.74480087413191,0.49972707478262207,0.5157674744907946,1.3210730827163424e-7,0.9904769196699303,0.5992705825397427
25,292.6,-95.74493898698547,0.49953947818034333,0.5155733046997726,4.290029853193186e-7,0.9905702500843802,0.599534589724793
25,292.7,-95.74507640023863,0.4993520147613859,0.5153792740166485,2.2691404594421393e-7,0.9905745691258162,0.5995622968324019
25,292.8,-95.74521352443644,0.49916468440335154,0.5151853809053886,2.9109628429105283e-7,0.9906087940783417,0.5996007378876316
25,292.90000000000003,-95.74535122192272,0.49897748698460964,0.5149916221879097,1.5794971086678593e-7,0.9906475636600366,0.5994140172611618
25,293.0,-95.74548861279054,0.49879042237985616,0.5147980002321584,2.5351893415267807e-7,0.9906402711521908,0.5990992767215837
25,293.1,-95.74562609596556,0.4986034904671832,0.514604513754126,0.0,0.9906698412554773,0.5993266681132454
25,293.2,-95.74576381343365,0.49841669112237025,0.5144111614064716,1.4401592681387344e-7,0.9907099932817606,0.5994066358944575
25,293.3,-95.74590089438348,0.4982300242221368,0.5142179465712425,3.719563624172961e-7,0.9907149076558515,0.5995214453871068
25,293.40000000000003,-95.74603731253502,0.49804348964559453,0.5140248700185116,0.0,0.9907526770901163,0.5994716583587836
25,293.5,-95.74617463485485,0.49785708727103567,0.5138319253118548,3.88647090147697e-8,0.9907722161291255,0.5997505761864325
25,293.6,-95.74631171588035,0.49767081697389987,0.5136391160720881,0.0,0.9908132738659744,0.6001330941226118
25,293.7,-95.74644875820042,0.4974846786318533,0.5134464414289973,2.3735580933704579e-7,0.9908705384634771,0.6001545104265018
25,293.8,-95.74658458999944,0.49729867212290635,0.5132539062477108,4.3426386210608977e-7,0.9908843086472606,0.6000580581621887
25,293.90000000000003,-95.74672001524776,0.4971127973287085,0.5130615085445879,9.157406543092982e-7,0.9909358105271868,0.6005134203492479
25,294.0,-95.74685418055294,0.49692705413013494,0.5128692523959798,8.689975297775905e-8,0.9909944845243509,0.6003404752428544
25,294.1,-95.74699053880464,0.49674144240786894,0.5126771237384153,0.0,0.9909829565515221,0.6001570294567132
25,294.2,-95.74712700542307,0.49655596203571273,0.5124851286420029,1.1830577581314263e-7,0.9910504558556186,0.6000314645355066
25,294.3,-95.74726305308744,0.49637061289176687,0.5122932690508316,2.572945564910293e-7,0.991119729473699,0.6003761908954098
25,294.40000000000003,-95.7473988747405,0.49618539485559526,0.5121015444823396,0.0,0.991169172193736,0.6006919156491255
25,294.5,-95.74753494676335,0.49600030780554055,0.5119099526109171,0.0,0.9912187365819182,0.6009298886545396
25,294.6,-95.7476708839074,0.4958153516197843,0.511718494658872,1.1036766316780833e-9,0.9912461143210373,0.6011174369994786
25,294.7,-95.74780668547298,0.49563052617718495,0.5115271705339937,0.0,0.9912417484851148,0.6011669824786701
25,294.8,-95.7479423556423,0.4954458313567456,0.5113359801225713,1.704854956611047e-8,0.9913085853898745,0.6013553207653968
25,294.90000000000003,-95.74807780980444,0.4952612670376526,0.5111449236904372,1.1968909852270347e-7,0.9913480852429071,0.6019276273802335
25,295.0,-95.74821261265716,0.49507683309971423,0.5109540031234927,2.2622485392609985e-7,0.9914029296652567,0.6017031235161089
25,295.1,-95.74834628947012,0.4948925294243742,0.5107632209782846,1.238571779937262e-6,0.9914140538951027,0.6015526663890447
25,295.2,-95.74847800562544,0.4947083558976327,0.5105725828497101,7.588485638670648e-7,0.9914359040986169,0.6016695532202289
25,295.3,-95.74861107839897,0.49452431240455835,0.510382076065458,6.515183935101257e-7,0.9914381754890463,0.601833301722976
25,295.40000000000003,-95.74874255066028,0.49434039882403363,0.5101917110120365,1.8855042884794796e-6,0.9915402825553808,0.6017259486492536
25,295.5,-95.74887125051069,0.494156615046502,0.5100014957587287,2.228368511564259e-6,0.9915494091659157,0.6017731380280428
25,295.6,-95.74899967021881,0.49397296096391957,0.5098114227503049,1.2592668749205023e-6,0.991513744889529,0.6015354934373471
25,295.7,-95.74913137765098,0.49378943646079704,0.50962147625304,8.624930493368043e-7,0.991528571716917,0.6015932221963068
25,295.8,-95.7492639568851,0.49360604141302095,0.5094316620377826,2.3912825442521495e-7,0.991556601848421,0.6020452023249692
25,295.90000000000003,-95.74939824475443,0.4934227756999638,0.5092419750280128,5.359620854647576e-8,0.9915618077892787,0.6021540152865226
25,296.0,-95.74953245404721,0.49323963919858343,0.5090524203828174,4.89010597173436e-7,0.9915712814253921,0.602179683084883
25,296.1,-95.74966578160954,0.49305663179104764,0.5088630018400916,5.253140801194903e-7,0.991589203522323,0.6022470333165603
25,296.2,-95.74979876862031,0.4928737533604513,0.5086737177126086,4.280251778295314e-7,0.9916282358773613,0.6027844085648156
25,296.3,-95.7499320040105,0.49269100378927344,0.5084845656610384,9.850323484199815e-8,0.9916285289279413,0.6030894278964705
25,296.40000000000003,-95.75006538019902,0.49250838295797056,0.5082955452870859,2.6728366144046887e-7,0.9916932014003041,0.6032493233630133
25,296.5,-95.75019904819577,0.49232589074869093,0.5081066560233567,0.0,0.9917242813631407,0.6035648587285435
25,296.6,-95.75033311076629,0.49214352704106645,0.5079178963452602,8.721595450627893e-8,0.991756493626308,0.6033194714277079
25,296.7,-95.75046685433203,0.4919612917156216,0.5077292687098404,7.940238891143542e-8,0.9917273992414367,0.6031634815352179
25,296.8,-95.75060055574026,0.49177918465414455,0.5075407720505276,4.867039536482893e-8,0.9917622494454582,0.6032491261585847
25,296.90000000000003,-95.75073389067308,0.49159720573790405,0.5073524074470417,7.591693370180679e-8,0.9917769220045481,0.6036905536950847
25,297.0,-95.75086734255686,0.49141535484951826,0.5071641732155343,0.0,0.9918158984085187,0.6035337731127872
25,297.1,-95.75100053374423,0.4912336318699847,0.5069760703578128,0.0,0.9918204434121886,0.6038457281752468
25,297.2,-95.75113360871613,0.49105203668183756,0.5067880984448969,1.76117531617129e-8,0.9918247612108313,0.6040582741085534
25,297.3,-95.75126655406063,0.4908705691673142,0.5066002574371516,3.5347035023600175e-7,0.9918726835716548,0.6044258309145705
25,297.40000000000003,-95.75139909332155,0.49068922920956365,0.5064125486887837,0.0,0.991872161676863,0.604590476431844
25,297.5,-95.75153203849358,0.49050801669067423,0.5062249684852115,5.0579939365660197e-8,0.9918334306200317,0.6043962450192698
25,297.6,-95.75166428291297,0.490326931492439,0.506037520912659,3.866899620541527e-7,0.9918430763481527,0.6045368208426227
25,297.7,-95.75179590643565,0.4901459735000853,0.5058502066188406,4.2411977349933507e-7,0.991861014289999,0.6043945102483301
25,297.8,-95.75192687596623,0.48996514259814583,0.5056630260148146,2.524028440265416e-7,0.9919079972486108,0.6041109958495157
25,297.90000000000003,-95.75205893477663,0.48978443867191385,0.5054759724491891,0.0,0.9919456586738254,0.6044638599728009
25,298.0,-95.75219133029269,0.4896038616015261,0.5052890471631472,0.0,0.9920145434555306,0.6047437497508303
25,298.1,-95.75232360006417,0.4894234112693006,0.505102251566846,2.930798825447459e-9,0.9920765562879549,0.6047641534354407
25,298.2,-95.7524557405439,0.48924308755840407,0.5049155855811512,9.363698201548059e-8,0.9920996357002276,0.6049112985028364
25,298.3,-95.7525869856054,0.4890628903523607,0.5047290523067852,7.797832939065912e-7,0.9921128626994421,0.6051718905951881
25,298.40000000000003,-95.75271681484688,0.48888281953875273,0.5045426554060036,9.191817434241972e-7,0.9921325006416651,0.6050697512425859
25,298.5,-95.75284655804003,0.4887028750056562,0.5043563906063896,6.076563094027285e-7,0.9921551743627073,0.6052094667529243
25,298.6,-95.7529765149708,0.48852305663789275,0.5041702561111362,4.530497839129809e-7,0.9921738447784237,0.6051227578943661
25,298.7,-95.7531065787504,0.4883433643204554,0.5039842519782914,6.842146657015238e-7,0.9921638538297572,0.6053337603251957
25,298.8,-95.75323591533831,0.4881637979391664,0.5037983815819358,1.5810552223458761e-6,0.9922367523964745,0.6054257269296264
25,298.90000000000003,-95.75336296290938,0.48798435738358165,0.5036126526517238,2.1128974040449622e-6,0.9922708860144269,0.6052918275204572
25,299.0,-95.75348917646929,0.4878050425474659,0.5034270618019994,3.1846949920227443e-7,0.9923213159582499,0.6050816372891001
25,299.1,-95.75361991379728,0.4876258533171021,0.5032415859387819,4.304605399259791e-7,0.9923491584897489,0.60510442422465
25,299.2,-95.75374940462584,0.4874467895695751,0.5030562439542069,1.5896102468190647e-7,0.9924052667315676,0.6049202859570671
25,299.3,-95.75388008596074,0.4872678511930155,0.5028710270506151,4.524794273062783e-7,0.9924241238951594,0.6048648964681025
25,299.40000000000003,-95.75401035344133,0.4870890380705034,0.5026859404163946,6.160150991548001e-7,0.9924760769582597,0.6055678907000818
25,299.5,-95.75413919575671,0.4869103500881556,0.5025009883002204,7.999458596434436e-7,0.9924792152953377,0.6055655345736689
25,299.6,-95.75426774782493,0.4867317871362333,0.5023161678199116,1.201834777980915e-6,0.9925037943197986,0.6058226685307553
25,299.7,-95.75439604231497,0.4865533491031299,0.5021314792188263,6.012202992678238e-7,0.9925647281267113,0.6058924210696741
25,299.8,-95.75452531015317,0.48637503587473513,0.501946916625358,3.4768046774998865e-7,0.9926065518463767,0.6059039685414954
25,299.90000000000003,-95.75465555457373,0.48619684733543955,0.5017624788206642,0.0,0.9926485392020591,0.6057344374599206
35,0.0,-95.61979453696728,0.673444340646773,0.6934275273677126,1.5363311026915691e-6,0.939978385035607,0.5433715349679459
35,0.1,-90.64699763227229,0.6731213827185643,0.6930999682592011,8.328115614749951e-7,0.9401473950289204,0.5436622306720318
35,0.2,-85.76906597327483,0.6727986971472161,0.6927800321201372,1.3512953045680766e-6,0.9403540139761916,0.5434238234214716
35,0.30000000000000004,-80.96035318487287,0.6724762914284876,0.6924674981835399,1.5344548834491593e-6,0.9404756879932342,0.5434377928782106
35,0.4,-76.19686510306069,0.672154172792104,0.6921621237866121,2.2818058927856816e-6,0.9406372043104086,0.5438395654589836
35,0.5,-71.45752777177482,0.6718323481867087,0.6918636730001799,3.9112990802779795e-6,0.9409021689746463,0.5440516213477962
35,0.6000000000000001,-66.72450818953872,0.6715108242863806,0.6915718972896039,0.0,0.9409257462446461,0.543905183711945
35,0.7000000000000001,-61.97898951427668,0.6711896074589978,0.6912865329262202,1.122243653181207e-6,0.9410083588943368,0.5441979967484221
35,0.8,-57.168491604495394,0.6708687037979522,0.6910073685859397,1.5614540444576497e-6,0.9408853754797336,0.5448307394865306
